Date,Genre,identifiant,nationalite_francaise,nationalite,annee_obtention_diplome,type_formation,filiere,situation_actuelle, tes-vous ‡ la recherche d un emploi depuis la sortie de l Ècole ? ,Depuis combien de mois Ítes-vous en recherche d emploi ? ,difficultés_recherche,autre_activite,statut_emploi,Avez-vous un statut de :,nature_contrat,duree_CDD,localisation_emploi,region_premier_emploi,pays_emploi,temps_partiel,temps_partiel_voulu,mois_emploi_occupe,nom_entreprise,taille_entreprise,appartient_groupe,nom_groupe,fonction_principale,intitule_poste,statut_cadre,secteur_activite_entreprise,domaine_entreprise,domaine_divers,langage_info,Vos activitÈs actuelles font appel ‡ vos compÈtences en,energie_renouvelable,salaire_annuel_brute_hors_prime,prime,salaire_annuel_avec_prime,responsabilite_hierarchie,responsabilite_budget,responsabilite_equipe,responsabilite_projet,fonction_international,langue_francais,langue_anglais,temps_trouve_emploi,moyen_trouver_emploi,critere_choix_emploi,emploi_niveau_qualification,emploi_formation,satisfaction_emploi,condition_travail,relation_collegues,niveau_remuneration,niveau_autonomie,jugement_localisation,Vous recherchez un autre emploi?,raisons_recherche_emploi,entreprise_developpement_durable,mission_developpement_durable,situation_sortie_polytech,refus_emploi,Concours prÈparÈ(s).1,DurÈe du contrat de volontariat (en mois).1,Pays ou territoire du volontariat.1,Nom et coordonnÈes de l entreprise partenaire.1,Le laboratoire est-il localisÈ?.1,RÈgion de localisation du laboratoire.1,Pays de localisation du laboratoire?.1,Lequel ou lesquels?.1,Le site web s il existe?.1,temps_trouve_premier_emploi,post_premier_emploi,nature_contrat_premier_emploi,Quelle fut la durÈe de votre CDD? ,condition_fin_premier_contrat,intitule_premier_emploi,localisation_premier_emploi,Dans quelle rÈgion?.1,pays_premier_emploi,nom_entreprise_premier_emploi,"Adresse ( numero, rue, avenue..)de l entreprise.1",Code postal de l entreprise.1,Commune de l entreprise.1,taille_entreprise_premier_emploi,premiere_entreprise_groupe,Lequel?.1,secteur_premiere_entreprise,anciennete_premier_emploi,status_cadre_premier_emploi,temps_partiel_premier_emploi,moyen_trouver_premier_emploi,critere_choix_premier_emploi,remuneration_annuelle_brute_hors_prime_premier_emploi,prime_premier_emploi,remuneration_annuelle_brute_avec_prime_premier_emploi,Les ÈlÈments suivants vous semblent-ils avoir jouÈ un rÙle dans votre recrutement sur ce 1er emploi? - Stage de 4Ëme annÈe,satisfaction_premier_emploi,satisfaction_formation,ig_avantage_double_competence,ig_membre_reseau,projet_evolution_carriere,recommandation_polytech
10/01/2020 19:18,Homme,1875984430056970,Oui,,2019,Formation initiale (hors apprentissage),Informatique et Gestion (IG),En activitÈ professionnelle,,,,Non,SalariÈ(e) secteur privÈ (y compris structure associative),,CDI (contrat de travail ‡ durÈe indÈterminÈe),0.0,En France,Occitanie,,Non,,5.0,Idean,De 50 ‡ 249 salariÈ(e)s ,Oui,Capgemini,Exploitation / maintenance informatique ,iOS Software Engineer,Oui,ActivitÈs informatiques et services d'information (TIC services),,,,,,35000.0,Oui,35350.0,,NON,NON,OUI,Oui,Quotidiennement,Quotidiennement,,stage de fin d'Ètudes,Le contenu de la mission / poste proposÈ,oui,oui,5.0,4.0,5.0,4.0,5.0,3.0,Non,,Pas du tout d'accord,Pas du tout d'accord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,NON,NON,Passer consultant technique en dÈveloppement mobile ,Oui
13/01/2020 14:18,Homme,1776106871435680,Oui,,2019,Sous contrat d'apprentissage,Eau et GÈnie Civil (EGC - apprentissage),En activitÈ professionnelle,,,,Non,SalariÈ(e) secteur privÈ (y compris structure associative),,CDD (contrat de travail ‡ durÈe dÈterminÈe),6.0,En France,Auvergne-RhÙne-Alpes,,Non,,3.0,HYDROSTADIUM,De 50 ‡ 249 salariÈ(e)s ,Oui,EDF,bureau d'etudes hydraulique,chargÈs d'affaires ,Oui,"…nergie (Production et distribution d'ÈlectricitÈ, de gaz, de vapeur et d'air conditionnÈ)",,,,,,35000.0,Non,35000.0,NON,NON,NON,OUI,Non,Quotidiennement,TrËs rarement,Emploi trouvÈ avant l'obtention de votre diplÙme,Apprentissage (embauche dans l'entreprise d'accueil du contrat),Le montant du salaire proposÈ ,oui,oui,3.0,4.0,5.0,3.0,3.0,5.0,Non,,Tout ‡ fait d'accord,Tout ‡ fait d'accord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,Oui
18/01/2020 12:40,Homme,1799286166831190,Oui,,2019,Sous contrat d'apprentissage,Eau et GÈnie Civil (EGC - apprentissage),En activitÈ professionnelle,,,,Non,SalariÈ(e) secteur privÈ (y compris structure associative),,CDI (contrat de travail ‡ durÈe indÈterminÈe),0.0,En France,Occitanie,,Non,,4.0,Spie Batignolles VALERIAN,250 ‡  4 999 salariÈ(e)s ,Oui,Spie Batignolles,Production - Exploitation ,IngÈnieur Travaux & MÈthodes,Oui,"Construction, BTP",,,,,,32300.0,Oui,55000.0,OUI,OUI,OUI,OUI,Non,Quotidiennement,TrËs rarement,,Apprentissage (embauche dans l'entreprise d'accueil du contrat),Le contenu de la mission / poste proposÈ,oui,oui,5.0,4.0,5.0,3.0,5.0,3.0,Non,,PlutÙt d'accord,PlutÙt en dÈsaccord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,Oui
10/01/2020 18:13,Homme,1789078905062820,Oui,,2019,Sous contrat d'apprentissage,SystËmes EmbarquÈs (SE - apprentissage),En activitÈ professionnelle,,,,Non,SalariÈ(e) secteur privÈ (y compris structure associative),,CDI (contrat de travail ‡ durÈe indÈterminÈe),0.0,En France,Occitanie,,Non,,0.0,Medtech,5 000 salariÈ(e)s ou plus,Oui,Zimmer Biomet ,"Recherche-dÈveloppement, Ètudes scientifiques et techniques (autre qu'informatique)",IngÈnieur Service Transfert ,Oui,MÈtallurgie et fabrication de produits mÈtalliques ‡ l'exception des machines et des Èquipements,,,,,,34000.0,Oui,36000.0,NON,NON,NON,OUI,Oui,Quotidiennement,Quotidiennement,,DÈmarchÈ(e) par un 'chasseur de tÍtes',La politique globale de relations humaines dans l'entreprise ,oui,oui,5.0,5.0,4.0,4.0,5.0,5.0,Non,,PlutÙt en dÈsaccord,PlutÙt en dÈsaccord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,SpÈcialiste dans mon entreprise ou changer pour monter en compÈtence ,Oui
10/01/2020 22:35,Femme,1789578472568690,Oui,,2019,Sous contrat de professionalisation,GÈnie Biologique et Agroalimentaires (GBA),En activitÈ professionnelle,,,,Non,SalariÈ(e) secteur privÈ (y compris structure associative),,CDD (contrat de travail ‡ durÈe dÈterminÈe),6.0,En France,Occitanie,,Non,,5.0,NestlÈ Waters Supply Sud,250 ‡  4 999 salariÈ(e)s ,Oui,NestlÈ,Production - Exploitation ,Responsable d'Equipe Autonome de Production,Non,Industrie agroalimentaire ,,,,,,31790.0,Oui,31790.0,OUI,NON,OUI,OUI,Non,Quotidiennement,TrËs rarement,,Stage annÈe cÈsure / Contrat de professionnalisation,Les perspectives de carriËre dans cette entreprise,oui,oui,4.0,3.0,4.0,4.0,4.0,5.0,Oui,Recherche d'un CDI,PlutÙt d'accord,PlutÙt en dÈsaccord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,Oui
10/01/2020 17:18,Femme,1793838299424030,Oui,,2019,Sous contrat d'apprentissage,Eau et GÈnie Civil (EGC - apprentissage),En activitÈ professionnelle,,,,Non,SalariÈ(e) secteur privÈ (y compris structure associative),,CDI (contrat de travail ‡ durÈe indÈterminÈe),0.0,En France,Occitanie,,Non,,4.0,Cabinet Merlin,250 ‡  4 999 salariÈ(e)s ,Non,,Etudes - Conseil et expertise (autre qu'informatique),Chef de projet et suivi de travaux,Oui,"Construction, BTP",,,,,,29000.0,Oui,34000.0,OUI,OUI,NON,OUI,Non,,,,Apprentissage (embauche dans l'entreprise d'accueil du contrat),,oui,oui,4.0,5.0,5.0,3.0,4.0,4.0,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,ChargÈe d'affaires ,Oui
10/01/2020 19:44,Homme,1788530340467290,Oui,,2019,Formation initiale (hors apprentissage),Informatique et Gestion (IG),En activitÈ professionnelle,,,,Non,SalariÈ(e) secteur privÈ (y compris structure associative),,CDI (contrat de travail ‡ durÈe indÈterminÈe),0.0,En France,Occitanie,,Non,,4.0,Lunchr,De 50 ‡ 249 salariÈ(e)s ,Non,,"Innovation, PropriÈtÈ industrielle, brevets, transfert de technologie",IngÈnieur logiciel,Oui,Autres secteurs ,,,,,,34000.0,Non,34000.0,NON,NON,OUI,OUI,Non,Quotidiennement,Souvent (plusieurs heures par semaine),Moins d'un mois,"RÈseau social professionnel (viadÈo, Linkedln)",Le contenu de la mission / poste proposÈ,oui,oui,5.0,5.0,5.0,4.0,5.0,5.0,Non,,PlutÙt d'accord,PlutÙt d'accord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,OUI,NON,,Oui
13/01/2020 11:23,Homme,1789582999876920,Oui,,2019,Formation initiale (hors apprentissage),MatÈriaux (MAT),En activitÈ professionnelle,,,,Non,SalariÈ(e) du secteur public,Agent contractuel,CDD (contrat de travail ‡ durÈe dÈterminÈe),4.0,En France,Auvergne-RhÙne-Alpes,,Non,,3.0,Institut Pascal,De 20 ‡ 49 salariÈ(e)s ,Non,,"Recherche-dÈveloppement, Ètudes scientifiques et techniques (autre qu'informatique)",IngÈnieur catÈgorie A,Non,"Enseignement, recherche",Divers,Fonction publique,,,,25200.0,Non,25200.0,NON,NON,NON,OUI,Non,Quotidiennement,Quotidiennement,Moins d'un mois,Site Internet spÈcialisÈ dans l'emploi (dont APEC),L'adÈquation avec un projet professionnel ,oui,oui,3.0,4.0,4.0,0.0,5.0,3.0,Oui,CDD non renouvelÈ,PlutÙt d'accord,Tout ‡ fait d'accord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,Oui
11/01/2020 15:23,Homme,1768183506095160,Oui,,2019,Formation initiale (hors apprentissage),MicroÈlectronique Et Automatique (MEA),En activitÈ professionnelle,,,,Non,SalariÈ(e) du secteur public,Agent contractuel,CDD (contrat de travail ‡ durÈe dÈterminÈe),12.0,En France,Occitanie,,Non,,4.0,LIRMM,De 50 ‡ 249 salariÈ(e)s ,,,Informatique industrielle et technique ,Expert electronicien,Oui,Recherche-dÈveloppement scientifique,,,C,,,29400.0,,29400.0,,,,,,,,Emploi trouvÈ avant l'obtention de votre diplÙme,stage de fin d'Ètudes,L'adÈquation avec un projet professionnel ,oui,oui,5.0,5.0,5.0,5.0,5.0,5.0,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,Oui
10/01/2020 19:03,Homme,1767270430761410,Non,Marocaine,2019,Formation initiale (hors apprentissage),MatÈriaux (MAT),En poursuite d'Ètudes (hors thËse),,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,"Travailler sur des projets dans l'innovation, de prÈfÈrence dans le domaine de la construction. Peut Ítre plus tard aprËs une expÈrience professionnelle, faire un master spÈ dans le digital.",Oui
12/01/2020 12:17,Homme,1794775651335950,Oui,,2019,Sous contrat d'apprentissage,SystËmes EmbarquÈs (SE - apprentissage),En activitÈ professionnelle,,,,Oui,SalariÈ(e) secteur privÈ (y compris structure associative),,CDI (contrat de travail ‡ durÈe indÈterminÈe),0.0,En France,Nouvelle-Aquitaine,,Non,,3.0,Amplitude Systemes,De 50 ‡ 249 salariÈ(e)s ,Non,,"Recherche-dÈveloppement, Ètudes scientifiques et techniques (autre qu'informatique)",IngÈnieur Hardware,Oui,Autres secteurs ,,,,,,33000.0,Oui,36000.0,NON,NON,NON,NON,Non,Quotidiennement,TrËs rarement,,Relations personnelles,Le lieu gÈographique ,oui,oui,5.0,5.0,5.0,3.0,4.0,2.0,Non,,PlutÙt d'accord,Pas du tout d'accord,CrÈation d'entreprise/reprise d'entreprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,Oui
10/01/2020 18:02,Homme,1767472961734920,Oui,,2019,Formation initiale (hors apprentissage),Informatique et Gestion (IG),En activitÈ professionnelle,,,,Non,SalariÈ(e) secteur privÈ (y compris structure associative),,CDI (contrat de travail ‡ durÈe indÈterminÈe),0.0,En France,Occitanie,,Non,,4.0,Teads,250 ‡  4 999 salariÈ(e)s ,Non,,Etudes et dÈveloppement en systËmes d'information ,Software engineer,Oui,Industrie des technologies de l'Information et de la Communication (TIC),,,,,,38000.0,Non,38000.0,NON,NON,NON,OUI,Oui,Quotidiennement,Quotidiennement,Emploi trouvÈ avant l'obtention de votre diplÙme,stage de fin d'Ètudes,La politique globale de relations humaines dans l'entreprise ,oui,oui,5.0,5.0,5.0,5.0,4.0,5.0,Non,,PlutÙt d'accord,PlutÙt d'accord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,OUI,NON,"Avoir plus de responsabilitÈs, gestion de projets. ",Oui
10/01/2020 19:32,Femme,1776091815313030,Oui,,2019,Formation initiale (hors apprentissage),Informatique et Gestion (IG),En activitÈ professionnelle,,,,Non,SalariÈ(e) secteur privÈ (y compris structure associative),,CDI (contrat de travail ‡ durÈe indÈterminÈe),0.0,En France,Occitanie,,Non,,12.0,Astek,250 ‡  4 999 salariÈ(e)s ,Non,,Informatique industrielle et technique ,IngÈnieur Ètudes et dÈveloppement,Oui,ActivitÈs informatiques et services d'information (TIC services),,,,,,30500.0,Oui,31000.0,NON,NON,NON,NON,Non,Quotidiennement,Souvent (plusieurs heures par semaine),,"RÈseau social professionnel (viadÈo, Linkedln)",Le contenu de la mission / poste proposÈ,oui,oui,4.0,4.0,5.0,3.0,4.0,5.0,Non,,Tout ‡ fait d'accord,PlutÙt en dÈsaccord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,OUI,NON,AmÈliorer mes compÈtences techniques en dÈveloppement Web puis Èvoluer sur une place de gestion (scrum master) ,Oui
13/01/2020 09:44,Homme,1802845972740320,Oui,,2019,Sous contrat de professionalisation,MÈcanique et Interactions (MI),En activitÈ professionnelle,,,,Non,SalariÈ(e) secteur privÈ (y compris structure associative),,CDI (contrat de travail ‡ durÈe indÈterminÈe),0.0,En France,Centre-Val de Loire,,Non,,5.0,COAERO,De 50 ‡ 249 salariÈ(e)s ,Oui,JOGAM,Production - Exploitation ,"rÈfÈrent Emboutissage, presses hydrauliques",Oui,MÈtallurgie et fabrication de produits mÈtalliques ‡ l'exception des machines et des Èquipements,,,,,,30500.0,Oui,32500.0,OUI,NON,NON,OUI,Oui,Quotidiennement,Souvent (plusieurs heures par semaine),,Stage annÈe cÈsure / Contrat de professionnalisation,Le contenu de la mission / poste proposÈ,oui,oui,4.0,3.0,5.0,3.0,5.0,2.0,Non,,PlutÙt en dÈsaccord,PlutÙt en dÈsaccord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,Oui
18/01/2020 12:18,Homme,1894680652132240,Oui,,2019,Sous contrat d'apprentissage,Eau et GÈnie Civil (EGC - apprentissage),En activitÈ professionnelle,,,,Non,SalariÈ(e) secteur privÈ (y compris structure associative),,CDI (contrat de travail ‡ durÈe indÈterminÈe),0.0,En France,Œle-de-France,,Non,,3.0,Solutec,250 ‡  4 999 salariÈ(e)s ,Non,,Etudes et dÈveloppement en systËmes d'information ,IngÈnieur d'Ètudes,Oui,"SociÈtÈs de conseil ou d'ingÈnieurie, bureaux d'Ètudes indÈpendants",,,,,,35002.0,Non,35002.0,NON,NON,NON,NON,Non,Quotidiennement,Souvent (plusieurs heures par semaine),Emploi trouvÈ avant l'obtention de votre diplÙme,DÈmarchÈ(e) par un 'chasseur de tÍtes',Le secteur d'activitÈ de l'entreprise,oui,non,5.0,4.0,5.0,5.0,4.0,3.0,Non,,PlutÙt d'accord,PlutÙt en dÈsaccord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,Devenir auto-entrepreneur,Oui
11/01/2020 14:07,Homme,1782910863618510,Oui,,2019,Sous contrat de professionalisation,MatÈriaux (MAT),En activitÈ professionnelle,,,,Non,SalariÈ(e) secteur privÈ (y compris structure associative),,CDD (contrat de travail ‡ durÈe dÈterminÈe),11.0,En France,Centre-Val de Loire,,Non,,4.0,Coaero,De 50 ‡ 249 salariÈ(e)s ,Oui,Jogam,"MÈthodes, contrÙle de production, maintenance",IngÈnieur MÈthodes & ProcÈdÈs SpÈciaux ,Oui,"Industrie automobile, aÈronautique, navale, ferroviaire",Transport,,,,,32500.0,Oui,35000.0,NON,NON,NON,OUI,Oui,Quotidiennement,Souvent (plusieurs heures par semaine),,Stage annÈe cÈsure / Contrat de professionnalisation,Les perspectives de carriËre dans cette entreprise,oui,oui,4.0,3.0,5.0,3.0,4.0,1.0,Non,,PlutÙt d'accord,Tout ‡ fait d'accord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,Chef de projet matÈriaux ,Oui
10/01/2020 16:45,Homme,1789582890113650,Oui,,2019,Sous contrat d'apprentissage,MÈcanique Structures Industrielles (MSI - apprentissage),En activitÈ professionnelle,,,,Non,SalariÈ(e) secteur privÈ (y compris structure associative),,CDI (contrat de travail ‡ durÈe indÈterminÈe),0.0,En France,Provence-Alpes-CÙte d'Azur,,Non,,2.0,SOM Industrie,De 50 ‡ 249 salariÈ(e)s ,Oui,ORTEC,"MÈthodes, contrÙle de production, maintenance",IngÈnieur projet - Superviseur CUI/CUF/ESCC/ECP,Oui,Industrie chimique,,,,,,31199.0,Oui,34200.0,OUI,OUI,OUI,OUI,Non,Quotidiennement,Rarement (quelques fois par mois),,Relations personnelles,L'adÈquation avec un projet professionnel ,oui,oui,4.0,4.0,5.0,3.0,5.0,5.0,Non,,Tout ‡ fait d'accord,Tout ‡ fait d'accord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,Non
10/01/2020 17:05,Homme,1794635241835900,Oui,,2019,Formation initiale (hors apprentissage),MicroÈlectronique Et Automatique (MEA),En activitÈ professionnelle,,,,Non,SalariÈ(e) secteur privÈ (y compris structure associative),,CDI (contrat de travail ‡ durÈe indÈterminÈe),0.0,En France,Occitanie,,Oui,Subi,1.0,LGM,De 10 ‡ 19 salariÈ(e)s ,Non,,Assistance technique,IngÈnieur consultant,Oui,"SociÈtÈs de conseil ou d'ingÈnieurie, bureaux d'Ètudes indÈpendants",,,Aucun,,,32000.0,Non,32000.0,NON,NON,NON,NON,Non,Quotidiennement,Jamais,De 3 ‡ moins de 4 mois,Site Internet spÈcialisÈ dans l'emploi (dont APEC),Le contenu de la mission / poste proposÈ,non,oui,1.0,4.0,3.0,3.0,2.0,3.0,Oui,fin de mission,PlutÙt d'accord,PlutÙt en dÈsaccord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,--,Oui
10/01/2020 16:37,Homme,1876019048010090,Oui,,2019,Formation initiale (hors apprentissage),MicroÈlectronique Et Automatique (MEA),En activitÈ professionnelle,,,,Non,SalariÈ(e) secteur privÈ (y compris structure associative),,CDI (contrat de travail ‡ durÈe indÈterminÈe),0.0,En France,Œle-de-France,,Non,,5.0,BARRIERE CONSEIL, Moins de 10 salariÈ(e)s ,Non,,Etudes - Conseil et expertise (autre qu'informatique),Consultant en financement de l'innovation,Oui,"SociÈtÈs de conseil ou d'ingÈnieurie, bureaux d'Ètudes indÈpendants",,,Aucun,,,33800.0,Oui,39000.0,OUI,NON,OUI,NON,Oui,Quotidiennement,Souvent (plusieurs heures par semaine),,stage de fin d'Ètudes,L'adÈquation avec un projet professionnel ,oui,oui,5.0,5.0,5.0,3.0,5.0,5.0,Non,,PlutÙt d'accord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,
10/01/2020 16:42,Homme,1889798503259340,Oui,,2019,Formation initiale (hors apprentissage),Sciences et Technologies de l'Eau (STE),En activitÈ professionnelle,,,,Non,SalariÈ(e) secteur privÈ (y compris structure associative),,CDI (contrat de travail ‡ durÈe indÈterminÈe),0.0,En France,Nouvelle-Aquitaine,,Non,,3.0,GINGER BURGEAP,250 ‡  4 999 salariÈ(e)s ,Oui,GINGER,Etudes - Conseil et expertise (autre qu'informatique),IngÈnieurs d'Ètudes,Oui,"Production et distribution d'eau assainissement, gestion des dÈchets et dÈpollution",,,,IngÈnierie / Ecologie|Traitement / Assainissement|Hydraulique / Hydrologie,,26400.0,Oui,27588.0,NON,OUI,NON,OUI,Non,Quotidiennement,TrËs rarement,,Site Internet spÈcialisÈ dans l'emploi (dont APEC),Le secteur d'activitÈ de l'entreprise,oui,oui,5.0,5.0,5.0,3.0,4.0,5.0,Non,,Tout ‡ fait d'accord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,Chef de projet,Oui
10/01/2020 20:24,Homme,1889078511389260,Oui,,2019,Formation initiale (hors apprentissage),MÈcanique et Interactions (MI),En activitÈ professionnelle,,,,Non,SalariÈ(e) secteur privÈ (y compris structure associative),,CDI (contrat de travail ‡ durÈe indÈterminÈe),0.0,A l'Ètranger,,Espagne,Non,,4.0,Tecniforja, Moins de 10 salariÈ(e)s ,Non,,Production - Exploitation ,IngÈnieur technique / dessinateur,Non,MÈtallurgie et fabrication de produits mÈtalliques ‡ l'exception des machines et des Èquipements,,,,,,25000.0,Non,25000.0,NON,NON,NON,OUI,Oui,Rarement (quelques fois par mois),Souvent (plusieurs heures par semaine),De 1 ‡ moins de 2 mois,DÈmarchÈ(e) par un 'chasseur de tÍtes',Le lieu gÈographique ,non,oui,4.0,5.0,5.0,3.0,4.0,5.0,Non,,PlutÙt d'accord,PlutÙt d'accord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,Oui
14/01/2020 21:28,Femme,1876166559014830,Oui,,2019,Sous contrat de professionalisation,MatÈriaux (MAT),En activitÈ professionnelle,,,,Non,SalariÈ(e) secteur privÈ (y compris structure associative),,Autre,2.0,En France,Occitanie,,Non,,0.0,Veolia,5 000 salariÈ(e)s ou plus,Oui,Veolia,"QualitÈ, sÈcuritÈ, s˚retÈ de fonctionnement ",IngÈnieur QHSE & Performance,Non,"Production et distribution d'eau assainissement, gestion des dÈchets et dÈpollution",Divers,Assainissement de l'eau,,,,22980.0,Oui,25852.0,NON,OUI,NON,OUI,Non,Quotidiennement,Rarement (quelques fois par mois),,Site Internet spÈcialisÈ dans l'emploi (dont APEC),Le lieu gÈographique ,oui,non,4.0,4.0,5.0,4.0,4.0,5.0,Non,Int,Tout ‡ fait d'accord,Tout ‡ fait d'accord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,"CDI chez Veolia en tant qu'IngÈnieur QHSE & Performance et ‡ terme, gestion d'une Èquipe QHSE.",Oui
10/01/2020 16:36,Homme,1782529613883350,Oui,,2019,Formation initiale (hors apprentissage),MicroÈlectronique Et Automatique (MEA),En activitÈ professionnelle,,,,Non,SalariÈ(e) secteur privÈ (y compris structure associative),,CDI (contrat de travail ‡ durÈe indÈterminÈe),0.0,En France,Occitanie,,Non,,3.0,Altran technologies,5 000 salariÈ(e)s ou plus,,,Etudes et dÈveloppement en systËmes d'information ,IngÈnieur de tests systËmes,Oui,"SociÈtÈs de conseil ou d'ingÈnieurie, bureaux d'Ètudes indÈpendants",,,C|C++,,,31500.0,Non,31500.0,NON,NON,NON,NON,Non,Quotidiennement,Souvent (plusieurs heures par semaine),De 1 ‡ moins de 2 mois,Site Internet spÈcialisÈ dans l'emploi (dont APEC),Le contenu de la mission / poste proposÈ,oui,oui,4.0,5.0,4.0,3.0,3.0,5.0,Non,,PlutÙt d'accord,PlutÙt d'accord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,Oui
13/01/2020 09:54,Homme,1758627194075820,Oui,,2019,Sous contrat d'apprentissage,Eau et GÈnie Civil (EGC - apprentissage),En activitÈ professionnelle,,,,Non,SalariÈ(e) secteur privÈ (y compris structure associative),,CDI (contrat de travail ‡ durÈe indÈterminÈe),0.0,En France,Occitanie,,Non,,4.0,SAFEGE,250 ‡  4 999 salariÈ(e)s ,Oui,SUEZ,Maitre d'oeuvre,IngÈnieur de projet,Oui,"Construction, BTP",,,,,,33000.0,Non,33000.0,NON,OUI,NON,OUI,Non,Quotidiennement,TrËs rarement,Emploi trouvÈ avant l'obtention de votre diplÙme,Apprentissage (embauche dans l'entreprise d'accueil du contrat),Le lieu gÈographique ,oui,oui,5.0,5.0,3.0,4.0,4.0,4.0,Non,,Tout ‡ fait d'accord,Tout ‡ fait d'accord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,
10/01/2020 22:55,Femme,1794282911392610,Oui,,2019,Formation initiale (hors apprentissage),GÈnie Biologique et Agroalimentaires (GBA),En recherche emploi,Non,2.0,MobilitÈ gÈographique difficile|Je ne sais pas exactement quel mÈtier je veux faire.,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,Oui
10/01/2020 20:27,Homme,1789138902924160,Oui,,2019,Formation initiale (hors apprentissage),Sciences et Technologies de l'Eau (STE),En recherche emploi,Oui,6.0,Manque d'expÈrience professionnelle|Peu d'offres d'emploi,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,Oui
10/01/2020 18:11,Homme,1767472964563190,Oui,,2019,Formation initiale (hors apprentissage),MÈcanique et Interactions (MI),En poursuite d'Ètudes (hors thËse),,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,je souhaite Ítre responsable de l'ouverture d'une branche d'une entreprise ‡ l'Ètranger. ,Oui
14/01/2020 15:47,Femme,1776106802247870,Oui,,2019,Sous contrat d'apprentissage,Eau et GÈnie Civil (EGC - apprentissage),En activitÈ professionnelle,,,,Non,SalariÈ(e) du secteur public,Agent contractuel,CDI (contrat de travail ‡ durÈe indÈterminÈe),0.0,En France,Auvergne-RhÙne-Alpes,,Non,,4.0,CommunautÈ de Communes du Genevois,De 50 ‡ 249 salariÈ(e)s ,Non,,Production - Exploitation ,Technicien travaux eau et assainissement,Non,"Production et distribution d'eau assainissement, gestion des dÈchets et dÈpollution",,,,,,,Oui,,NON,NON,NON,OUI,Non,Quotidiennement,TrËs rarement,,Site Internet spÈcialisÈ dans l'emploi (dont APEC),Le lieu gÈographique ,non,oui,5.0,5.0,5.0,3.0,4.0,5.0,Non,,PlutÙt d'accord,PlutÙt d'accord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,Oui
